GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=category, id=10, field=name -> res=NULL
GET: lang=en, type=allergen, id=4, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=allergen, id=3, field=name -> res=NULL
GET: lang=en, type=product, id=13, field=name -> res=NULL
GET: lang=en, type=product, id=13, field=description -> res=NULL
GET: lang=en, type=product, id=13, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=NULL
GET: lang=en, type=allergen, id=6, field=name -> res=NULL
GET: lang=en, type=allergen, id=7, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=product, id=15, field=name -> res=NULL
GET: lang=en, type=product, id=15, field=description -> res=NULL
GET: lang=en, type=product, id=15, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=allergen, id=3, field=name -> res=NULL
GET: lang=en, type=product, id=14, field=name -> res=NULL
GET: lang=en, type=product, id=14, field=description -> res=NULL
GET: lang=en, type=product, id=14, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=NULL
GET: lang=en, type=allergen, id=5, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=allergen, id=3, field=name -> res=NULL
GET: lang=en, type=product, id=16, field=name -> res=NULL
GET: lang=en, type=product, id=16, field=description -> res=NULL
GET: lang=en, type=product, id=16, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=NULL
GET: lang=en, type=allergen, id=5, field=name -> res=NULL
GET: lang=en, type=allergen, id=3, field=name -> res=NULL
GET: lang=en, type=product, id=23, field=name -> res=NULL
GET: lang=en, type=product, id=23, field=description -> res=NULL
GET: lang=en, type=product, id=23, field=serving_size -> res=NULL
GET: lang=en, type=category, id=14, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=25, field=name -> res=NULL
GET: lang=en, type=product, id=25, field=description -> res=NULL
GET: lang=en, type=product, id=25, field=serving_size -> res=NULL
GET: lang=en, type=category, id=14, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=product, id=24, field=name -> res=NULL
GET: lang=en, type=product, id=24, field=description -> res=NULL
GET: lang=en, type=product, id=24, field=serving_size -> res=NULL
GET: lang=en, type=category, id=14, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=product, id=19, field=name -> res=NULL
GET: lang=en, type=product, id=19, field=description -> res=NULL
GET: lang=en, type=product, id=19, field=serving_size -> res=NULL
GET: lang=en, type=category, id=12, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=20, field=name -> res=NULL
GET: lang=en, type=product, id=20, field=description -> res=NULL
GET: lang=en, type=product, id=20, field=serving_size -> res=NULL
GET: lang=en, type=category, id=12, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=21, field=name -> res=NULL
GET: lang=en, type=product, id=21, field=description -> res=NULL
GET: lang=en, type=product, id=21, field=serving_size -> res=NULL
GET: lang=en, type=category, id=13, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=product, id=22, field=name -> res=NULL
GET: lang=en, type=product, id=22, field=description -> res=NULL
GET: lang=en, type=product, id=22, field=serving_size -> res=NULL
GET: lang=en, type=category, id=13, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=product, id=26, field=name -> res=NULL
GET: lang=en, type=product, id=26, field=description -> res=NULL
GET: lang=en, type=product, id=26, field=serving_size -> res=NULL
GET: lang=en, type=category, id=15, field=name -> res=NULL
GET: lang=en, type=allergen, id=9, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=28, field=name -> res=NULL
GET: lang=en, type=product, id=28, field=description -> res=NULL
GET: lang=en, type=product, id=28, field=serving_size -> res=NULL
GET: lang=en, type=category, id=15, field=name -> res=NULL
GET: lang=en, type=allergen, id=9, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=27, field=name -> res=NULL
GET: lang=en, type=product, id=27, field=description -> res=NULL
GET: lang=en, type=product, id=27, field=serving_size -> res=NULL
GET: lang=en, type=category, id=15, field=name -> res=NULL
GET: lang=en, type=allergen, id=9, field=name -> res=NULL
GET: lang=en, type=product, id=29, field=name -> res=NULL
GET: lang=en, type=product, id=29, field=description -> res=NULL
GET: lang=en, type=product, id=29, field=serving_size -> res=NULL
GET: lang=en, type=category, id=16, field=name -> res=NULL
GET: lang=en, type=allergen, id=8, field=name -> res=NULL
GET: lang=en, type=allergen, id=9, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=product, id=17, field=name -> res=NULL
GET: lang=en, type=product, id=17, field=description -> res=NULL
GET: lang=en, type=product, id=17, field=serving_size -> res=NULL
GET: lang=en, type=category, id=11, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=product, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=18, field=description -> res=NULL
GET: lang=en, type=product, id=18, field=serving_size -> res=NULL
GET: lang=en, type=category, id=11, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=product, id=30, field=name -> res=NULL
GET: lang=en, type=product, id=30, field=description -> res=NULL
GET: lang=en, type=product, id=30, field=serving_size -> res=NULL
GET: lang=en, type=category, id=17, field=name -> res=NULL
GET: lang=en, type=allergen, id=4, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=product, id=31, field=name -> res=NULL
GET: lang=en, type=product, id=31, field=description -> res=NULL
GET: lang=en, type=product, id=31, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=32, field=name -> res=NULL
GET: lang=en, type=product, id=32, field=description -> res=NULL
GET: lang=en, type=product, id=32, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=33, field=name -> res=NULL
GET: lang=en, type=product, id=33, field=description -> res=NULL
GET: lang=en, type=product, id=33, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=NULL
GET: lang=en, type=product, id=34, field=name -> res=NULL
GET: lang=en, type=product, id=34, field=description -> res=NULL
GET: lang=en, type=product, id=34, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=NULL
GET: lang=en, type=product, id=35, field=name -> res=NULL
GET: lang=en, type=product, id=35, field=description -> res=NULL
GET: lang=en, type=product, id=35, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=NULL
GET: lang=en, type=product, id=36, field=name -> res=NULL
GET: lang=en, type=product, id=36, field=description -> res=NULL
GET: lang=en, type=product, id=36, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=37, field=name -> res=NULL
GET: lang=en, type=product, id=37, field=description -> res=NULL
GET: lang=en, type=product, id=37, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=38, field=name -> res=NULL
GET: lang=en, type=product, id=38, field=description -> res=NULL
GET: lang=en, type=product, id=38, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=39, field=name -> res=NULL
GET: lang=en, type=product, id=39, field=description -> res=NULL
GET: lang=en, type=product, id=39, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=40, field=name -> res=NULL
GET: lang=en, type=product, id=40, field=description -> res=NULL
GET: lang=en, type=product, id=40, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=41, field=name -> res=NULL
GET: lang=en, type=product, id=41, field=description -> res=NULL
GET: lang=en, type=product, id=41, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=product, id=42, field=name -> res=NULL
GET: lang=en, type=product, id=42, field=description -> res=NULL
GET: lang=en, type=product, id=42, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=category, id=14, field=name -> res=Chops
GET: lang=en, type=category, id=12, field=name -> res=Meatball Dishes
GET: lang=en, type=category, id=13, field=name -> res=Meat Dishes
GET: lang=en, type=category, id=15, field=name -> res=Chicken Dishes
GET: lang=en, type=category, id=16, field=name -> res=Special Grills
GET: lang=en, type=category, id=11, field=name -> res=Soups
GET: lang=en, type=category, id=17, field=name -> res=Desserts
GET: lang=en, type=category, id=19, field=name -> res=Samovar Tea
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=12, field=name -> res=Traditional Spread Breakfast
GET: lang=en, type=product, id=12, field=description -> res=A lavish breakfast experience featuring 4 types of cheese, a fresh vegetable medley, assorted olives, honey, butter, 3 types of jam, eggs with butter, french fries, sausage, savory pastry (börek), and unlimited samovar tea. Serving information: 600 TL per person, minimum order for 2.
GET: lang=en, type=product, id=12, field=serving_size -> res=For 2 People
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=4, field=name -> res=Tree Nuts
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=allergen, id=3, field=name -> res=Egg
GET: lang=en, type=product, id=13, field=name -> res=Kuymak (Melted Cheese and Cornmeal)
GET: lang=en, type=product, id=13, field=description -> res=A hot, stretchy, and regional delicacy prepared with butter, special cheese, and cornmeal.
GET: lang=en, type=product, id=13, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=6, field=name -> res=Gluten-Free *While prepared gluten-free, it may contain traces due to kitchen cross-contamination.
GET: lang=en, type=allergen, id=7, field=name -> res=Corn
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=product, id=15, field=name -> res=Menemen (Turkish Scrambled Eggs)
GET: lang=en, type=product, id=15, field=description -> res=A traditional menemen prepared with tomatoes, peppers, and eggs, served hot.
GET: lang=en, type=product, id=15, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=allergen, id=3, field=name -> res=Egg
GET: lang=en, type=product, id=14, field=name -> res=Spicy Turkish Sausage with Eggs
GET: lang=en, type=product, id=14, field=description -> res=A breakfast classic prepared with pan-fried eggs and delicious slices of spicy Turkish sausage (sucuk).
GET: lang=en, type=product, id=14, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=5, field=name -> res=Beef
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=allergen, id=3, field=name -> res=Egg
GET: lang=en, type=product, id=16, field=name -> res=Kavurma (Sautéed Lamb) with Eggs
GET: lang=en, type=product, id=16, field=description -> res=A hearty and filling breakfast dish where carefully cooked Kavurma (sautéed lamb) meets eggs.
GET: lang=en, type=product, id=16, field=serving_size -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=5, field=name -> res=Beef
GET: lang=en, type=allergen, id=3, field=name -> res=Egg
GET: lang=en, type=product, id=23, field=name -> res=Lamb Chop Plate
GET: lang=en, type=product, id=23, field=description -> res=Carefully cooked lamb chops; served with rice, french fries, and grilled vegetables.
GET: lang=en, type=product, id=23, field=serving_size -> res=250GR
GET: lang=en, type=category, id=14, field=name -> res=Chops
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=25, field=name -> res=KG Lamb Chops
GET: lang=en, type=product, id=25, field=description -> res=Generous portion of lamb chops suitable for large tables; served with salad. Rice is extra.
GET: lang=en, type=product, id=25, field=serving_size -> res=1000 GR
GET: lang=en, type=category, id=14, field=name -> res=Chops
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=product, id=24, field=name -> res=Half Kilogram Lamb Chops
GET: lang=en, type=product, id=24, field=description -> res=Shareable lamb chops service; served with salad. Rice is extra.
GET: lang=en, type=product, id=24, field=serving_size -> res=NULL
GET: lang=en, type=category, id=14, field=name -> res=Chops
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=product, id=19, field=name -> res=Meatball Plate
GET: lang=en, type=product, id=19, field=description -> res=Meatballs prepared from lamb and mutton; served with rice, french fries, and grilled vegetables.
GET: lang=en, type=product, id=19, field=serving_size -> res=NULL
GET: lang=en, type=category, id=12, field=name -> res=Meatball Dishes
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=20, field=name -> res=KG Meatballs
GET: lang=en, type=product, id=20, field=description -> res=Shareable meatball service; served with salad. Rice can be ordered as an extra.
GET: lang=en, type=product, id=20, field=serving_size -> res=1000 GR
GET: lang=en, type=category, id=12, field=name -> res=Meatball Dishes
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=21, field=name -> res=Clay Pot Beef Sauté
GET: lang=en, type=product, id=21, field=description -> res=Tender meat, cooked with vegetables and a special sauce in a clay pot; served hot.
GET: lang=en, type=product, id=21, field=serving_size -> res=NULL
GET: lang=en, type=category, id=13, field=name -> res=Meat Dishes
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=product, id=22, field=name -> res=Sac Kavurma
GET: lang=en, type=product, id=22, field=description -> res=A very flavorful main course where diced meat is cooked with vegetables and spices on a 'sac' griddle.
GET: lang=en, type=product, id=22, field=serving_size -> res=NULL
GET: lang=en, type=category, id=13, field=name -> res=Meat Dishes
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=product, id=26, field=name -> res=Grilled Chicken Plate
GET: lang=en, type=product, id=26, field=description -> res=Carefully grilled chicken; served with rice, french fries, and grilled vegetables.
GET: lang=en, type=product, id=26, field=serving_size -> res=NULL
GET: lang=en, type=category, id=15, field=name -> res=Chicken Dishes
GET: lang=en, type=allergen, id=9, field=name -> res=Chicken
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=28, field=name -> res=Chicken Sauté
GET: lang=en, type=product, id=28, field=description -> res=Chicken meat sautéed with vegetables; served with rice, french fries, and grilled vegetables.
GET: lang=en, type=product, id=28, field=serving_size -> res=NULL
GET: lang=en, type=category, id=15, field=name -> res=Chicken Dishes
GET: lang=en, type=allergen, id=9, field=name -> res=Chicken
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=27, field=name -> res=KG Grilled Chicken
GET: lang=en, type=product, id=27, field=description -> res=Shareable grilled chicken; ideal for large tables, served hot and fresh.
GET: lang=en, type=product, id=27, field=serving_size -> res=1000 GR
GET: lang=en, type=category, id=15, field=name -> res=Chicken Dishes
GET: lang=en, type=allergen, id=9, field=name -> res=Chicken
GET: lang=en, type=product, id=29, field=name -> res=Yedideğirmen Special Grill
GET: lang=en, type=product, id=29, field=description -> res=A special mixed grill platter consisting of 2 meatballs, 2 grilled chicken pieces, 1 chicken shish, and 2 lamb chops.
GET: lang=en, type=product, id=29, field=serving_size -> res=NULL
GET: lang=en, type=category, id=16, field=name -> res=Special Grills
GET: lang=en, type=allergen, id=8, field=name -> res=Lamb
GET: lang=en, type=allergen, id=9, field=name -> res=Chicken
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=product, id=17, field=name -> res=Lentil Soup
GET: lang=en, type=product, id=17, field=description -> res=A classic lentil soup, rich and served hot, perfect for any time of day.
GET: lang=en, type=product, id=17, field=serving_size -> res=NULL
GET: lang=en, type=category, id=11, field=name -> res=Soups
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=product, id=18, field=name -> res=Traditional Black Sea Cabbage Soup
GET: lang=en, type=product, id=18, field=description -> res=A beloved flavor of Black Sea cuisine; a hot soup prepared with cabbage, local ingredients, and special spices.
GET: lang=en, type=product, id=18, field=serving_size -> res=NULL
GET: lang=en, type=category, id=11, field=name -> res=Soups
GET: lang=en, type=allergen, id=1, field=name -> res=Gluten
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=product, id=30, field=name -> res=Rice Pudding
GET: lang=en, type=product, id=30, field=description -> res=Oven-baked creamy rice pudding, served topped with hazelnuts.
GET: lang=en, type=product, id=30, field=serving_size -> res=NULL
GET: lang=en, type=category, id=17, field=name -> res=Desserts
GET: lang=en, type=allergen, id=4, field=name -> res=Tree Nuts
GET: lang=en, type=allergen, id=2, field=name -> res=Dairy
GET: lang=en, type=product, id=31, field=name -> res=Water
GET: lang=en, type=product, id=31, field=description -> res=Refreshing drinking water.
GET: lang=en, type=product, id=31, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=32, field=name -> res=Turkish Tea
GET: lang=en, type=product, id=32, field=description -> res=Freshly brewed traditional Turkish tea.
GET: lang=en, type=product, id=32, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=33, field=name -> res=Small Samovar Tea
GET: lang=en, type=product, id=33, field=description -> res=Freshly brewed small samovar tea, perfect for sharing.
GET: lang=en, type=product, id=33, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=Samovar Tea
GET: lang=en, type=product, id=34, field=name -> res=Medium Samovar Tea
GET: lang=en, type=product, id=34, field=description -> res=Medium samovar tea, ideal for families and groups of friends.
GET: lang=en, type=product, id=34, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=Samovar Tea
GET: lang=en, type=product, id=35, field=name -> res=Large Samovar Tea
GET: lang=en, type=product, id=35, field=description -> res=Large samovar tea, suitable for big tables and gatherings.
GET: lang=en, type=product, id=35, field=serving_size -> res=NULL
GET: lang=en, type=category, id=19, field=name -> res=Samovar Tea
GET: lang=en, type=product, id=36, field=name -> res=1 Liter Cola
GET: lang=en, type=product, id=36, field=description -> res=1 liter cola, served chilled.
GET: lang=en, type=product, id=36, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=37, field=name -> res=1 Liter Orange Soda
GET: lang=en, type=product, id=37, field=description -> res=1 liter orange-flavored carbonated drink, served chilled.
GET: lang=en, type=product, id=37, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=38, field=name -> res=Canned Cola
GET: lang=en, type=product, id=38, field=description -> res=Canned cola, served chilled.
GET: lang=en, type=product, id=38, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=39, field=name -> res=Canned Fruit Juice
GET: lang=en, type=product, id=39, field=description -> res=Assorted fruit-flavored canned juice, served chilled.
GET: lang=en, type=product, id=39, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=40, field=name -> res=Canned Iced Tea
GET: lang=en, type=product, id=40, field=description -> res=Refreshing canned iced tea, served chilled.
GET: lang=en, type=product, id=40, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=41, field=name -> res=Plain Mineral Water
GET: lang=en, type=product, id=41, field=description -> res=Plain mineral water, served chilled.
GET: lang=en, type=product, id=41, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=en, type=product, id=42, field=name -> res=Fruit Soda
GET: lang=en, type=product, id=42, field=description -> res=Fruit-flavored mineral water, served chilled.
GET: lang=en, type=product, id=42, field=serving_size -> res=NULL
GET: lang=en, type=category, id=18, field=name -> res=Drinks
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=category, id=14, field=name -> res=Отбивные
GET: lang=ru, type=category, id=12, field=name -> res=Блюда из котлет
GET: lang=ru, type=category, id=13, field=name -> res=Мясные блюда
GET: lang=ru, type=category, id=15, field=name -> res=Блюда из курицы
GET: lang=ru, type=category, id=16, field=name -> res=Фирменные блюда на гриле
GET: lang=ru, type=category, id=11, field=name -> res=Супы
GET: lang=ru, type=category, id=17, field=name -> res=Десерты
GET: lang=ru, type=category, id=19, field=name -> res=Чай из самовара
GET: lang=ru, type=category, id=18, field=name -> res=Напитки
GET: lang=ru, type=product, id=12, field=name -> res=Разнообразный завтрак 'Серпме'
GET: lang=ru, type=product, id=12, field=description -> res=Обильный завтрак с 4 видами сыра, тарелкой свежих овощей, различными оливками, медом, сливочным маслом, 3 видами варенья, яичницей на сливочном масле, картофелем фри, сосисками, бёреком (слоёным пирогом) и неограниченным чаем из самовара.
Стоимость: 600 TL на человека, минимальный заказ для 2-х персон.
GET: lang=ru, type=product, id=12, field=serving_size -> res=На 2 персоны
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=allergen, id=4, field=name -> res=Орехи
GET: lang=ru, type=allergen, id=1, field=name -> res=Глютен
GET: lang=ru, type=allergen, id=2, field=name -> res=Молоко и молочные продукты
GET: lang=ru, type=allergen, id=3, field=name -> res=Яйца
GET: lang=ru, type=product, id=13, field=name -> res=Мухлама (Куймак)
GET: lang=ru, type=product, id=13, field=description -> res=Горячее, тягучее региональное блюдо, приготовленное из сливочного масла, особого сыра и кукурузной муки.
GET: lang=ru, type=product, id=13, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=allergen, id=6, field=name -> res=Без глютена *Может содержать следы глютена из-за особенностей приготовления на кухне.
GET: lang=ru, type=allergen, id=7, field=name -> res=Кукуруза
GET: lang=ru, type=allergen, id=2, field=name -> res=Молоко и молочные продукты
GET: lang=ru, type=product, id=15, field=name -> res=Менемен
GET: lang=ru, type=product, id=15, field=description -> res=Традиционный менемен, приготовленный из помидоров, перца и яиц, подается горячим.
GET: lang=ru, type=product, id=15, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=allergen, id=2, field=name -> res=Молоко и молочные продукты
GET: lang=ru, type=allergen, id=3, field=name -> res=Яйца
GET: lang=ru, type=product, id=14, field=name -> res=Яичница с суджуком
GET: lang=ru, type=product, id=14, field=description -> res=Классический завтрак: яйца, приготовленные на сковороде, с кусочками вкусного суджука.
GET: lang=ru, type=product, id=14, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=allergen, id=5, field=name -> res=Телятина
GET: lang=ru, type=allergen, id=2, field=name -> res=Молоко и молочные продукты
GET: lang=ru, type=allergen, id=3, field=name -> res=Яйца
GET: lang=ru, type=product, id=16, field=name -> res=Яичница с кавурмой
GET: lang=ru, type=product, id=16, field=description -> res=Сытное блюдо для завтрака, сочетающее тщательно приготовленную кавурму и яйца.
GET: lang=ru, type=product, id=16, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=Завтраки
GET: lang=ru, type=allergen, id=5, field=name -> res=Телятина
GET: lang=ru, type=allergen, id=3, field=name -> res=Яйца
GET: lang=ru, type=product, id=23, field=name -> res=Порция бараньих ребрышек
GET: lang=ru, type=product, id=23, field=description -> res=Тщательно приготовленные бараньи ребрышки; подаются с рисом, картофелем фри и овощами на гриле.
GET: lang=ru, type=product, id=23, field=serving_size -> res=250 г
GET: lang=ru, type=category, id=14, field=name -> res=Отбивные
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=allergen, id=1, field=name -> res=Глютен
GET: lang=ru, type=product, id=25, field=name -> res=Бараньи ребрышки (1 кг)
GET: lang=ru, type=product, id=25, field=description -> res=Большая порция бараньих ребрышек, идеально подходящая для большой компании; подается с салатом. Рис заказывается дополнительно.
GET: lang=ru, type=product, id=25, field=serving_size -> res=1000 г
GET: lang=ru, type=category, id=14, field=name -> res=Отбивные
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=product, id=24, field=name -> res=Бараньи ребрышки (0,5 кг)
GET: lang=ru, type=product, id=24, field=description -> res=Подача бараньих ребрышек для компании; подается с салатом. Рис заказывается дополнительно.
GET: lang=ru, type=product, id=24, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=14, field=name -> res=Отбивные
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=product, id=19, field=name -> res=Порция Кёфте
GET: lang=ru, type=product, id=19, field=description -> res=Котлеты из баранины и ягнятины; подаются с рисом, картофелем фри и овощами на гриле.
GET: lang=ru, type=product, id=19, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=12, field=name -> res=Блюда из котлет
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=allergen, id=1, field=name -> res=Глютен
GET: lang=ru, type=product, id=20, field=name -> res=Кёфте (1 кг)
GET: lang=ru, type=product, id=20, field=description -> res=Подача кёфте для компании; подается с салатом. Рис можно заказать дополнительно.
GET: lang=ru, type=product, id=20, field=serving_size -> res=1000 г
GET: lang=ru, type=category, id=12, field=name -> res=Блюда из котлет
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=allergen, id=1, field=name -> res=Глютен
GET: lang=ru, type=product, id=21, field=name -> res=Соте из мяса в глиняном горшочке
GET: lang=ru, type=product, id=21, field=description -> res=Нежное мясо, овощи и специальный соус, приготовленные в глиняном горшочке; подается горячим.
GET: lang=ru, type=product, id=21, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=13, field=name -> res=Мясные блюда
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=product, id=22, field=name -> res=Сач Кавурма
GET: lang=ru, type=product, id=22, field=description -> res=Основное блюдо с богатым вкусом, приготовленное из нарезанного кубиками мяса с овощами и специями на садже.
GET: lang=ru, type=product, id=22, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=13, field=name -> res=Мясные блюда
GET: lang=ru, type=allergen, id=8, field=name -> res=Баранина
GET: lang=ru, type=product, id=26, field=name -> res=Порция курицы на гриле
GET: lang=ru, type=product, id=26, field=description -> res=Тщательно приготовленная курица на гриле; подается с рисом, картофелем фри и овощами на гриле.
GET: lang=ru, type=product, id=26, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=15, field=name -> res=Блюда из курицы
GET: lang=ru, type=allergen, id=9, field=name -> res=Курица
GET: lang=ru, type=allergen, id=1, field=name -> res=Глютен
GET: lang=ru, type=product, id=28, field=name -> res=Куриное соте
